,name,steam_appid,required_age,is_free,number_dlc,developers,publishers,price_currency,price_initial,price_final,windows,mac,linux,metacritic_score,categories,genres,recommendations_total,achievements_total,release_date,0,total_news,total_patches
87236,Dawn Apart Playtest,3260690.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Jan, 2025",,,
87238,Coal Mining Simulator Playtest,1829280.0,0.0,False,,,,,,,True,False,False,,,,,,"20 Dec, 2021",,,
87251,Tribble Troubles Playtest,1558170.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Feb, 2021",,,
87327,Grey Galactic Playtest,2722890.0,0.0,False,,,,,,,True,False,False,,,,,,"2 Jul, 2024",,,
87418,My Horse: Bonded Spirits Playtest,2611340.0,0.0,False,,,,,,,True,False,False,,,,,,"2 Oct, 2023",,,
87533,Car Manufacture Playtest,1902370.0,0.0,False,,,,,,,True,False,False,,,,,,"19 Jan, 2024",,,
87546,Home VR Playtest,1898470.0,0.0,False,,,,,,,True,False,False,,VR Only,,,,"11 Feb, 2022",,,
87572,Thorgard Playtest,2878530.0,0.0,False,,,,,,,True,False,False,,,,,,"8 Mar, 2024",,,
87745,MekaFighters Playtest,1618270.0,0.0,False,,,,,,,True,False,False,,,,,,"21 May, 2021",,,
87792,Media Player Playtest,2682920.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Feb, 2024",,,
87822,Hidden Bloodhunt Playtest,3327890.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Dec, 2024",,,
87890,Heist Simulator Playtest,1694210.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Jul, 2021",,,
87973,Southfield Closed Beta,2959940.0,0.0,False,,,,,,,True,False,False,,,,,,"21 May, 2024",,,
88093,Kalahari’s End Playtest,3376660.0,0.0,False,,,,,,,True,False,False,,,,,,"29 Nov, 2024",,,
88134,Stellaris Nexus Playtest,2723680.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Dec, 2023",,,
88136,Quarterstaff Playtest,2213790.0,0.0,False,,,,,,,True,False,False,,,,,,"2 Dec, 2022",,,
88162,Indy Pro '22: Rebirth of the Territories Playtest,1895060.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Feb, 2022",,,
88181,Cardinal Sequence Playtest,3366100.0,0.0,False,,,,,,,True,False,False,,,,,,"24 Nov, 2024",,,
88193,Enchanted Blacksmith Playtest,2461930.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Jun, 2023",,,
88340,车辆对战僵尸 Playtest,2368920.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Mar, 2023",,,
88343,Perseus: Titan Slayer Playtest,2269560.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Jan, 2023",,,
88396,Aeruta Playtest,2741910.0,0.0,False,,,,,,,True,False,False,,,,,,"21 Jul, 2025",,,
88429,Luminas: Parasite Reign Playtest,3820660.0,0.0,False,,,,,,,True,False,False,,,,,,"8 Jul, 2025",,,
88468,Runeborn Playtest,3158420.0,0.0,False,,,,,,,True,False,False,,,,,,"21 Oct, 2024",,,
88474,StarCrawlers Chimera Playtest,1613540.0,0.0,False,,,,,,,True,False,False,,,,,,"21 May, 2021",,,
88488,Dungeon Slayer Playtest,1616560.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Apr, 2021",,,
88504,Ember the Werefox Playtest,2601970.0,0.0,False,,,,,,,True,False,False,,,,,,"18 Sep, 2023",,,
88662,Sherlock Holmes Consulting Detective: The Case of Banker's Final Debt Playtest,2440740.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Jun, 2023",,,
88669,Delivery INC Playtest,2360400.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Mar, 2023",,,
88677,Redlight Playtest,2924060.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Apr, 2024",,,
88773,The Czar is Dead 2 Playtest,3291420.0,0.0,False,,,,,,,True,False,False,,,,,,"18 Oct, 2024",,,
88919,Every Day We Fight Playtest,1911950.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Aug, 2023",,,
88926,Airship: Kingdoms Adrift Playtest,1625040.0,0.0,False,,,,,,,True,False,False,,,,,,"9 Aug, 2021",,,
88986,Tournament of Armistice: Preliminaries Playtest,1770740.0,0.0,False,,,,,,,True,False,False,,,,,,"30 Sep, 2021",,,
89099,Wedgie Simulator Playtest,1953050.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Dec, 2023",,,
89106,Find or be Found Playtest,3376490.0,0.0,False,,,,,,,True,False,False,,,,,,"16 Apr, 2025",,,
89164,Colorless Playtest,2249740.0,0.0,False,,,,,,,True,False,False,,,,,,"19 Dec, 2022",,,
89184,Reclamation Playtest,3527000.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Feb, 2025",,,
89212,Youmandriver Playtest,2017680.0,0.0,False,,,,,,,True,False,False,,,,,,"9 Jun, 2022",,,
89228,From Rust Playtest,1469990.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Feb, 2021",,,
89315,Helen Playtest,3015990.0,0.0,False,,,,,,,True,False,False,,,,,,"28 May, 2024",,,
89364,Realms VR Playtest,1654760.0,0.0,False,,,,,,,True,False,False,,VR Only,,,,"2 Jun, 2021",,,
89437,华夏史诗：战国 Playtest,2658700.0,0.0,False,,,,,,,True,False,False,,,,,,"11 Jun, 2025",,,
89445,Chorus of Carcosa Playtest,3179410.0,0.0,False,,,,,,,True,False,False,,,,,,"23 Aug, 2024",,,
89606,PathBlasters Playtest,2697120.0,0.0,False,,,,,,,True,False,False,,,,,,"19 Mar, 2024",,,
89792,Blinding Light Playtest,2780020.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Jan, 2024",,,
89889,Michelangelo: Stonemason Simulator Playtest,3592700.0,0.0,False,,,,,,,True,False,False,,,,,,"2 May, 2025",,,
89947,Bitmagic Playtest,2905480.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Apr, 2024",,,
89982,虛境狂潮-異域交匯 Playtest,3627230.0,0.0,False,,,,,,,True,False,False,,,,,,"31 Mar, 2025",,,
89986,OMG Words Playtest,2935450.0,0.0,False,,,,,,,True,False,False,,,,,,"14 Apr, 2024",,,
90119,SWORD ART ONLINE Fractured Daydream Playtest,2654250.0,0.0,False,,,,,,,True,False,False,,,,,,"18 Sep, 2024",,,
90145,The Scouring Playtest,3388310.0,0.0,False,,,,,,,True,False,False,,,,,,"1 May, 2025",,,
90185,SHADOW WAR Playtest,3026520.0,0.0,False,,,,,,,True,False,False,,,,,,"28 Mar, 2025",,,
90269,启蜇 Playtest,1735620.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Oct, 2021",,,
90430,Suicide Squad: Kill the Justice League Playtest,1940210.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Dec, 2024",,,
90436,Buggy Game Playtest,1862090.0,0.0,False,,,,,,,True,False,False,,,,,,"31 Dec, 2021",,,
90449,Rocket delivery: Space Wok Playtest,3596150.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Mar, 2025",,,
90468,Simple Clicker Playtest,3489530.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Mar, 2025",,,
90475,Project Zero Playtest,2258030.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Jan, 2023",,,
90515,Beagle Playtest,1962780.0,0.0,False,,,,,,,True,False,False,,,,,,"19 Jul, 2025",,,
90524,Catrophy Trail Playtest,2316990.0,0.0,False,,,,,,,True,False,False,,,,,,"6 May, 2023",,,
90584,Anomaly Runner Playtest,3677210.0,0.0,False,,,,,,,True,False,False,,VR Supported,,,,"23 Apr, 2025",,,
90618,Ninja Monkey Playtest,3099110.0,0.0,False,,,,,,,True,False,False,,,,,,"10 Jul, 2024",,,
90631,Echoes of Mystralia Playtest,3255130.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Feb, 2025",,,
90688,Forecursed Playtest,3059370.0,0.0,False,,,,,,,True,False,False,,,,,,"8 Feb, 2025",,,
90748,Mighty Knight Legacy Playtest,2782720.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Jan, 2024",,,
90765,Chicken Done Playtest,2663730.0,0.0,False,,,,,,,True,False,False,,,,,,"25 Oct, 2023",,,
90787,Deadly Delivery Playtest,3792720.0,0.0,False,,,,,,,True,False,False,,VR Only,,,,"20 Jun, 2025",,,
90794,Rogue Shift Playtest,1513380.0,0.0,False,,,,,,,True,False,False,,,,,,"11 Aug, 2021",,,
90845,Voice Visualizer Playtest,1737900.0,0.0,False,,,,,,,True,False,False,,,,,,"1 Sep, 2021",,,
90867,Vuntra City Playtest,3421990.0,0.0,False,,,,,,,True,False,False,,VR Supported,,,,"3 Feb, 2025",,,
90873,Godsbane Playtest,1613500.0,0.0,False,,,,,,,True,False,False,,,,,,"11 Oct, 2021",,,
90905,CrossOver: Roll For Initiative Playtest,2017930.0,0.0,False,,,,,,,True,False,False,,,,,,"21 Jun, 2022",,,
90942,Brawl Tactics: Origins Playtest,2486350.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Jun, 2023",,,
90955,Lost in Nowhere Playtest,2679290.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Nov, 2023",,,
90964,Barbaric Fury Playtest,2224970.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Mar, 2024",,,
90991,One Last Toast Playtest,3643620.0,0.0,False,,,,,,,True,False,False,,,,,,"24 Apr, 2025",,,
91132,铁路逃亡者 Playtest,2629700.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Oct, 2023",,,
91151,Uncle Chop's Rocket Shop Playtest,2518400.0,0.0,False,,,,,,,True,False,False,,,,,,"24 Apr, 2024",,,
91155,Nordic Ashes Playtest,2221180.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Nov, 2022",,,
91160,Tits and Shadows Playtest,2419320.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Jun, 2023",,,
91210,Split Personality Doctor Playtest,2445320.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Nov, 2023",,,
91296,SYNDUALITY Echo of Ada Playtest,2790800.0,0.0,False,,,,,,,True,False,False,,,,,,"10 Dec, 2024",,,
91315,Havendock Playtest,2308880.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Feb, 2023",,,
91359,Wyrd Waters Playtest,3397740.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Dec, 2024",,,
91381,Yet Another Zombie Survivors Playtest,2281990.0,0.0,False,,,,,,,True,False,False,,,,,,"19 Jan, 2023",,,
91487,血之诗: 月之蚀 Playtest,2524510.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Dec, 2023",,,
91594,Dawnfolk Playtest,2468980.0,0.0,False,,,,,,,True,False,False,,,,,,"19 Jan, 2025",,,
91629,Tichu Playtest,1685120.0,0.0,False,,,,,,,True,False,False,,,,,,"7 Jul, 2021",,,
91683,Ash & Rust Playtest,1890290.0,0.0,False,,,,,,,True,False,False,,,,,,"14 Mar, 2022",,,
91695,UFL Playtest,3546520.0,0.0,False,,,,,,,True,False,False,,Full controller support,,,,,,,
91751,Project Harlock Playtest,1888340.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Sep, 2022",,,
91804,Pretty Sweet! Healing Guardian Playtest,3514870.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Apr, 2025",,,
91822,INFINITE CHUMP Playtest,3733460.0,0.0,False,,,,,,,True,False,False,,,,,,"16 May, 2025",,,
91831,HAWKED | Playtest,2193440.0,0.0,False,,,,,,,True,False,False,,,,,,"9 May, 2024",,,
91856,Pumpkins Playtest,1736960.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Aug, 2021",,,
91878,Pumpkin Woods Playtest,3235050.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Apr, 2025",,,
91897,WhatRogue：Exile Land Playtest,3168900.0,0.0,False,,,,,,,True,False,False,,,,,,"2 Sep, 2024",,,
91918,Luna Abyss Playtest,2403530.0,0.0,False,,,,,,,True,False,False,,,,,,"2 May, 2023",,,
92007,Click Mage Playtest,3318520.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Nov, 2024",,,
92011,,,,,,,,,,,,,,,,,,,,-1.0,,
92303,Chess! Playtest,2491650.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Jun, 2023",,,
92320,GrandChase Playtest,1677470.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Jul, 2021",,,
92321,Cannonball Crew - Playtest,1800460.0,0.0,False,,,,,,,True,False,False,,,,,,"21 Nov, 2024",,,
92357,烹之道 Playtest,2887570.0,0.0,False,,,,,,,True,False,False,,,,,,"20 Mar, 2024",,,
92377,Forgotten Journey Playtest,2468080.0,0.0,False,,,,,,,True,False,False,,,,,,"9 Jun, 2023",,,
92485,Hermea Playtest,2023480.0,0.0,False,,,,,,,True,False,False,,,,,,"18 Jun, 2022",,,
92494,MiniRoyale Playtest,2023760.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Jul, 2022",,,
92508,Insect Adventure Playtest,2537740.0,0.0,False,,,,,,,True,False,False,,,,,,"31 Jul, 2023",,,
92598,Rue Valley Playtest,3280740.0,0.0,False,,,,,,,True,False,False,,,,,,"14 Nov, 2024",,,
92810,Vesmír nezná vyvolených Playtest,3300340.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Oct, 2024",,,
92871,소울러즈 (Soulers) Playtest,3764030.0,0.0,False,,,,,,,True,False,False,,,,,,"21 Jun, 2025",,,
92890,Pulling No Punches Playtest,1789640.0,0.0,False,,,,,,,True,False,False,,,,,,"21 Oct, 2021",,,
92904,Landnama Playtest,2366170.0,0.0,False,,,,,,,True,False,False,,,,,,"1 Oct, 2024",,,
92951,DESTRUCTURE: Among Debris Playtest,1982760.0,0.0,False,,,,,,,True,False,False,,,,,,"7 Jun, 2022",,,
93013,Disco Simulator Playtest,2557590.0,0.0,False,,,,,,,True,False,False,,,,,,"19 Oct, 2023",,,
93071,Nested Lands Playtest,2812710.0,0.0,False,,,,,,,True,False,False,,,,,,"31 Mar, 2025",,,
93096,LEAP Playtest,1867420.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Apr, 2023",,,
93175,Beastieball Playtest,3000570.0,0.0,False,,,,,,,True,False,False,,,,,,"14 Oct, 2024",,,
93266,Bot Crisis Playtest,2516000.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Jul, 2023",,,
93490,部落幸存者 Playtest,1715880.0,0.0,False,,,,,,,True,False,False,,,,,,"14 Aug, 2021",,,
93609,Harvest Hunt Playtest,2606580.0,0.0,False,,,,,,,True,False,False,,,,,,"16 Sep, 2023",,,
93774,Catoise Playtest,2232020.0,0.0,False,,,,,,,True,False,False,,,,,,"25 Nov, 2022",,,
93845,子归 Playtest,2872980.0,0.0,False,,,,,,,True,False,False,,,,,,"17 May, 2024",,,
93947,Hoomanz! Playtest,3592740.0,0.0,False,,,,,,,True,False,False,,,,,,"14 Mar, 2025",,,
93949,Project Cumberland - Friends and Family Playtest,2333810.0,0.0,False,,,,,,,True,False,False,,,,,,"2 Dec, 2024",,,
93978,Vessels Of Decay Playtest,2209960.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Nov, 2023",,,
94006,好想躺平啊，但是 Playtest,3296880.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Jun, 2025",,,
94021,Battlecore Robots Playtest,2574980.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Aug, 2023",,,
94186,ULTRATORO 2 Playtest,2587580.0,0.0,False,,,,,,,True,False,False,,,,,,"28 Sep, 2023",,,
94203,Rainette Playtest,2451870.0,0.0,False,,,,,,,True,False,False,,,,,,"29 May, 2023",,,
94210,暗黑炽天使 Playtest,3327110.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Jan, 2025",,,
94213,Move the Window Playtest,1646740.0,0.0,False,,,,,,,True,False,False,,,,,,"24 May, 2021",,,
94257,異能マスカレイド Playtest,2003650.0,0.0,False,,,,,,,True,False,False,,,,,,"2 Jun, 2022",,,
94302,HangTogether Playtest,1703560.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Jul, 2021",,,
94303,虚国：元灵召唤 Playtest,2478110.0,0.0,False,,,,,,,True,False,False,,,,,,"16 Dec, 2023",,,
94308,Dominova Playtest,3722640.0,0.0,False,,,,,,,True,False,False,,,,,,"8 May, 2025",,,
94355,Drill Core Playtest,2989060.0,0.0,False,,,,,,,True,False,False,,,,,,"21 May, 2024",,,
94503,WORM GAME Playtest,3328890.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Nov, 2024",,,
94510,Melody's Melon Mania Playtest,3134950.0,0.0,False,,,,,,,True,False,False,,,,,,"30 Jul, 2024",,,
94566,Grave Realms Playtest,2921570.0,0.0,False,,,,,,,True,False,False,,,,,,"13 May, 2024",,,
94679,FAS: Fight Action Sandbox Playtest,2379540.0,0.0,False,,,,,,,True,False,False,,,,,,"31 Mar, 2023",,,
94754,Crab Game 2 Playtest,3369810.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Dec, 2024",,,
94770,REMORE: INFESTED KINGDOM Playtest,3473220.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Mar, 2025",,,
94846,JUMP KING QUEST Playtest,3385230.0,0.0,False,,,,,,,True,False,False,,,,,,"31 Jan, 2025",,,
94888,Airsoft Range Playtest,3058300.0,0.0,False,,,,,,,True,False,False,,VR Only,,,,"11 Jul, 2024",,,
94966,EXILIUM Playtest,2783040.0,0.0,False,,,,,,,True,False,False,,,,,,"16 Jan, 2024",,,
94999,Pix Souls Playtest,3261770.0,0.0,False,,,,,,,True,False,False,,,,,,"31 Oct, 2024",,,
95099,Hunchback's Dungeon Playtest,2370960.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Feb, 2024",,,
95293,Montabi Playtest,3279790.0,0.0,False,,,,,,,True,False,False,,,,,,"12 May, 2025",,,
95354,GB Rober Playtest,1734750.0,0.0,False,,,,,,,True,False,False,,,,,,"24 Aug, 2021",,,
95394,Naheulbeuk's Dungeon Master Playtest,2569990.0,0.0,False,,,,,,,True,False,False,,,,,,"30 Aug, 2023",,,
95530,Liberté Playtest,1664860.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Jan, 2022",,,
95539,BALSA Model Flight Simulator Playtest,1529230.0,0.0,False,,,,,,,True,False,False,,,,,,"23 Jun, 2021",,,
95643,Nox Mortalis Playtest,3704700.0,0.0,False,,,,,,,True,False,False,,,,,,"16 May, 2025",,,
95677,Tafl Champions: Ancient Chess Playtest,1757190.0,0.0,False,,,,,,,True,False,False,,,,,,"7 Dec, 2021",,,
95681,Geargrit Playtest,2299640.0,0.0,False,,,,,,,True,False,False,,,,,,"14 Oct, 2024",,,
95683,Return To Sender Playtest,1613520.0,0.0,False,,,,,,,True,False,False,,,,,,"28 Apr, 2021",,,
95741,Checkmate Showdown Playtest,2556840.0,0.0,False,,,,,,,True,False,False,,,,,,"8 Sep, 2023",,,
95814,Scriptorium: Master of Manuscripts Playtest,3570830.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Jun, 2025",,,
95968,清零计划2：天启派对 Playtest,2495740.0,0.0,False,,,,,,,True,False,False,,,,,,"25 Nov, 2023",,,
96098,MEMORIA POLIS Playtest,2791560.0,0.0,False,,,,,,,True,False,False,,,,,,"2 May, 2024",,,
96109,Cultivation Story: Infinite Sword Realm Playtest,3476290.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Jan, 2025",,,
96184,Lands of Rumour Playtest,3439680.0,0.0,False,,,,,,,True,False,False,,,,,,"18 Feb, 2025",,,
96264,Wargs Playtest,1689630.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Aug, 2021",,,
96302,Fractured Perception Playtest,3555910.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Feb, 2025",,,
96368,Prison Life Playtest,1911880.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Feb, 2022",,,
96378,SHARKS Playtest,2318560.0,0.0,False,,,,,,,True,False,False,,,,,,"2 Mar, 2023",,,
96432,Atlas Hands Playtest,3606080.0,0.0,False,,,,,,,True,False,False,,,,,,"11 Apr, 2025",,,
96489,Egging On Playtest,3486540.0,0.0,False,,,,,,,True,False,False,,,,,,"18 Apr, 2025",,,
96534,No Love Lost Playtest,2437370.0,0.0,False,,,,,,,True,False,False,,,,,,"1 Dec, 2023",,,
96630,Cosmic Breakout Playtest,2925000.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Apr, 2024",,,
96698,Rockstar Life Playtest,1920200.0,0.0,False,,,,,,,True,False,False,,,,,,"14 Mar, 2022",,,
96846,Dark Moon Playtest,3323570.0,0.0,False,,,,,,,True,False,False,,,,,,"2 Jan, 2025",,,
96974,For The King 2 Closed Beta,1907700.0,0.0,False,,,,,,,True,False,False,,,,,,"10 May, 2023",,,
97026,Night Janitor Playtest,2131320.0,0.0,False,,,,,,,True,False,False,,,,,,"24 Aug, 2022",,,
97061,Super Retro GP Playtest,2441640.0,0.0,False,,,,,,,True,False,False,,,,,,"24 May, 2023",,,
97211,Ropebound Playtest,3356430.0,0.0,False,,,,,,,True,False,False,,,,,,"29 Nov, 2024",,,
97220,Delta Force Alpha Test,2709440.0,0.0,False,,,,,,,True,False,False,,,,,,"4 Aug, 2024",,,
97252,Gorgon Shield Playtest,2661920.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Oct, 2023",,,
97283,Bandit Trap Playtest,3454550.0,0.0,False,,,,,,,True,False,False,,,,,,"4 Apr, 2025",,,
97370,喵喵角斗士 Playtest,3349650.0,0.0,False,,,,,,,True,False,False,,,,,,"10 Apr, 2025",,,
97381,REKA Playtest,2500030.0,0.0,False,,,,,,,True,False,False,,,,,,"30 Apr, 2024",,,
97435,Alien Hominid Invasion Playtest,1764450.0,0.0,False,,,,,,,True,False,False,,,,,,"11 Nov, 2021",,,
97436,Eden: Project New Earth Playtest,2743350.0,0.0,False,,,,,,,True,False,False,,,,,,"10 Nov, 2024",,,
97443,Golden Record Retriever Playtest,2201920.0,0.0,False,,,,,,,True,False,False,,,,,,"21 Dec, 2022",,,
97469,Geometry Arena 2 Playtest,2064890.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Aug, 2022",,,
97471,Wild Growth Playtest,3462010.0,0.0,False,,,,,,,True,False,False,,,,,,"20 Jan, 2025",,,
97541,Open Wheel Manager 2 Playtest,2239030.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Aug, 2023",,,
97602,BOSS BEEK- Beekeeping Simulator Playtest,1813390.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Jan, 2022",,,
97798,ANEURISM IV Playtest,3187430.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Oct, 2024",,,
97862,Starsaviordev Playtest,3811360.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Jul, 2025",,,
97863,Octohill Ski Tycoon Playtest,3334180.0,0.0,False,,,,,,,True,False,False,,,,,,"11 Nov, 2024",,,
97939,Count of Hatchet Playtest,2966600.0,0.0,False,,,,,,,True,False,False,,,,,,"1 May, 2024",,,
97957,Mindform Playtest,2579630.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Sep, 2023",,,
97991,Fishlets Playtest,2941720.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Apr, 2024",,,
98072,Gravity Runner Playtest,1660880.0,0.0,False,,,,,,,True,False,False,,,,,,"8 Jun, 2021",,,
98073,Lottery vs Aliens Playtest,3775300.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Jun, 2025",,,
98134,The Godkiller - Chapter 1 Playtest,1660260.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Aug, 2021",,,
98144,Saleblazers Playtest,1887540.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Apr, 2022",,,
98150,Hotel Architect Playtest,3346330.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Apr, 2025",,,
98214,PANDO Engines Playtest,1958940.0,0.0,False,,,,,,,True,False,False,,,,,,"18 Apr, 2022",,,
98420,SacriFire Playtest,1845350.0,0.0,False,,,,,,,True,False,False,,,,,,"29 May, 2024",,,
98456,Will You Wheel? Playtest,2542710.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Aug, 2023",,,
98469,The Trud Playtest,1634490.0,0.0,False,,,,,,,True,False,False,,,,,,"13 May, 2021",,,
98599,Subterranauts Playtest,3078440.0,0.0,False,,,,,,,True,False,False,,,,,,"8 Jul, 2024",,,
98605,Kooky Kids Fort Defense Playtest,2495590.0,0.0,False,,,,,,,True,False,False,,,,,,"25 Jan, 2024",,,
98655,Summa Expeditionis Playtest,2792350.0,0.0,False,,,,,,,True,False,False,,,,,,"8 Sep, 2024",,,
98657,Quinterra Playtest,1470580.0,0.0,False,,,,,,,True,False,False,,,,,,"19 Nov, 2020",,,
98736,Dungeon Swappers Playtest,1608060.0,0.0,False,,,,,,,True,False,False,,,,,,"18 Jul, 2022",,,
98769,MechaLeague Playtest,2663100.0,0.0,False,,,,,,,True,False,False,,VR Only,,,,"9 Nov, 2023",,,
98774,"Wrecker II, The Wreckening Playtest",3768500.0,0.0,False,,,,,,,True,False,False,,,,,,"31 May, 2025",,,
98800,Time to Morp Playtest,1526820.0,0.0,False,,,,,,,True,False,False,,,,,,"1 Dec, 2023",,,
98816,Stadium Renovator Playtest,1845410.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Feb, 2022",,,
98832,叛逆AI模拟器 Playtest,2235000.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Dec, 2022",,,
98859,Escape Protocol: Hospital Playtest,3721750.0,0.0,False,,,,,,,True,False,False,,,,,,"26 May, 2025",,,
98888,"EcoQuest: Explore, Discover, Protect!  Playtest",2803790.0,0.0,False,,,,,,,True,False,False,,,,,,"11 Apr, 2024",,,
98965,LIGHTNING Playtest,2221420.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Jan, 2023",,,
99085,Steel Crew Playtest,1499140.0,0.0,False,,,,,,,True,False,False,,VR Supported,,,,"17 Sep, 2021",,,
99130,Dragon's Hoard Playtest,1632340.0,0.0,False,,,,,,,True,False,False,,,,,,"21 Sep, 2021",,,
99183,Nova Playtest,2876780.0,0.0,False,,,,,,,True,False,False,,,,,,"31 Mar, 2024",,,
99246,Dystopian Debugger Playtest,2152930.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Mar, 2023",,,
99413,Secret Government Playtest,1544660.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Aug, 2021",,,
99417,Tabulo Playtest,3539430.0,0.0,False,,,,,,,True,False,False,,,,,,"7 Mar, 2025",,,
99518,Hairdresser Simulator Playtest,2603080.0,0.0,False,,,,,,,True,False,False,,,,,,"20 Sep, 2023",,,
99550,Grace Online Playtest,2264980.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Jan, 2023",,,
99593,SAMUDRA Playtest,1682080.0,0.0,False,,,,,,,True,False,False,,,,,,"1 Aug, 2021",,,
